FishIDs,Stock,Pond,Trial,Chamber.No,Ind,Mass,Volume,SMR.Start.Date,SMR.Date.Time,SMR.Phase,SMR.Temp.true,Temp.factor,Slope.with.BR.SMR,Slope.SMR,SE.SMR,R2.SMR,MR.abs.with.BR,BR.SMR,SMR.abs,SMR,SMR.units,DO.unit,MMR.Date,MMR.Date.Time,MMR.Phase,MMR.Temp.true,Slope.with.BR.MMR,Slope.MMR,SE.MMR,R2.MMR,MR.abs.with.BR.MMR,BR.MMR,MMR.abs,MMR,MMR.units,MMR.Best.Temp,MMR.Best.abs.with.BR,MMR.Best.BR,MR.Best.abs,MMR.Best,MMR.Best.units,Trial.Best.MMR,Experiment,test.Num,Replicate,AS.absolute,AS.absolute.units,AS.factorial,AS.Best.absolute,AS.Best.absolute.units,AS.Best.factorial,K,relative.weight
367,LP,BC,Acclimated,CH2,223,16.82,317,11/12/21,(2021-Nov-12 09:30:16),M70,24.896,25,-0.004246477,-0.003447665,2.41E-05,0.994242166,4.588946973,18.81116111,3.725712765,221.5049206,3.691748677,mg O2,11/12/21,(2021-Nov-12 13:32:28),M3,24.90183333,-0.007484019,-0.006930462,3.05E-05,0.997717097,8.090284617,7.396524842,7.491884706,448.0792288,7.467987147,24.90183333,8.090284617,7.396524842,7.491884706,448.0792288,7.467987147,MMR,29,1,1,226.5743082,3.77623847,2.022886117,226.5743082,3.77623847,2.022886117,0.696977354,81.91054278
368,LP,BC,Acclimated,CH3,224,10.41,317,11/12/21,(2021-Nov-12 07:18:16),M58,24.89333333,25,-0.002326292,-0.001471483,1.41E-05,0.989292639,2.567584118,36.74556353,1.624110865,156.0144923,2.600241538,mg O2,11/12/21,(2021-Nov-12 13:21:28),M2,24.86933333,-0.005218885,-0.004598296,1.61E-05,0.998548909,5.759833157,11.89121902,5.074918781,486.5693941,8.109489902,24.86933333,5.759833157,11.89121902,5.074918781,486.5693941,8.109489902,MMR,29,1,1,330.5549018,5.509248364,3.118744848,330.5549018,5.509248364,3.118744848,0.685131914,82.76535585
369,LP,BC,Acclimated,CH4,225,17.01,317,11/12/21,(2021-Nov-12 08:35:16),M65,24.90008333,25,-0.003440379,-0.002536793,2.72E-05,0.986622946,3.715485979,26.26414294,2.739645431,161.0608719,2.684347865,mg O2,11/12/21,(2021-Nov-12 14:05:28),M6,24.944,-0.007261688,-0.006646518,3.60E-05,0.996556034,7.842884777,8.471449822,7.178478729,422.5119911,7.041866518,24.944,7.842884777,8.471449822,7.178478729,422.5119911,7.041866518,MMR,29,1,1,261.4511192,4.357518653,2.623306245,261.4511192,4.357518653,2.623306245,0.782779811,92.56164362
370,LP,BC,Acclimated,CH5,226,11.26,317,11/12/21,(2021-Nov-12 11:31:16),M81,24.90233333,25,-0.002296272,-0.001621232,2.22E-05,0.978327599,2.527423467,29.39721751,1.784431293,158.4752481,2.641254134,mg O2,11/12/21,(2021-Nov-12 13:54:28),M5,24.921,-0.005519974,-0.004973134,2.24E-05,0.997617294,6.084380175,9.906564017,5.481627158,506.6198852,8.443664753,24.90283333,6.697204656,10.03672411,6.025024702,535.0821227,8.918035379,SMR,29,1,1,348.1446371,5.802410619,3.1968392,376.6068747,6.276781245,3.376439723,0.615517266,73.62350847
371,LP,BC,Acclimated,CH6,227,8.94,317,11/12/21,(2021-Nov-12 11:20:16),M80,24.8865,25,-0.001803222,-0.00112985,2.32E-05,0.952486152,1.999801572,37.34272348,1.253021201,140.158971,2.33598285,mg O2,11/12/21,(2021-Nov-12 14:16:28),M7,24.96875,-0.004905621,-0.004362766,2.40E-05,0.996432812,5.4478295,11.06596965,4.844974341,568.6589602,9.477649336,24.96875,5.4478295,11.06596965,4.844974341,568.6589602,9.477649336,MMR,29,1,1,428.4999892,7.141666486,4.057242688,428.4999892,7.141666486,4.057242688,0.613135803,74.36168504
372,LP,BC,Acclimated,CH7,228,13.8,317,11/12/21,(2021-Nov-12 10:03:16),M73,24.89791667,25,-0.003672759,-0.002907502,2.10E-05,0.993819023,4.008889483,20.83601105,3.173596828,229.9707846,3.83284641,mg O2,11/12/21,(2021-Nov-12 14:27:28),M8,24.95575,-0.006971348,-0.006364833,2.48E-05,0.998207359,7.623169435,8.700117425,6.959944743,525.2788485,8.754647475,24.90416667,8.062563901,9.079165462,7.330550384,531.1993032,8.85332172,SMR,29,1,1,295.3080639,4.921801065,2.284111216,301.2285186,5.02047531,2.309855594,0.69248,82.40687255
373,LP,BC,Acclimated,CH8,229,11.95,317,11/12/21,(2021-Nov-12 09:41:16),M71,24.90741667,25,-0.00262079,-0.001924982,2.21E-05,0.984684874,2.878099023,26.54955109,2.113976652,176.9018119,2.948363532,mg O2,11/12/21,(2021-Nov-12 13:10:28),M1,24.86758333,-0.005797051,-0.005319103,2.19E-05,0.998008267,6.373092718,8.244685748,5.847651251,503.240211,8.387336849,24.86758333,6.373092718,8.244685748,5.847651251,503.240211,8.387336849,MMR,29,1,1,326.338399,5.438973317,2.844743112,326.338399,5.438973317,2.844743112,0.65705353,78.59176153
374,LP,DB,Acute,CH1,230,18.16,317,15-Nov,(2021-Nov-15 00:43:18),M23,27.07916667,27,-0.004300419,-0.004108114,5.13E-05,0.991030528,4.626493436,4.471768986,4.419607338,243.3704481,4.056174135,mg O2,15-Nov,(2021-Nov-15 13:38:18),M3,27.009,-0.008467331,-0.008298077,4.37E-05,0.99839515,9.120332086,1.998912188,8.938024657,502.1362167,8.368936944,27.09016667,9.944799007,1.614323357,9.784257794,538.7807155,8.979678592,SMR,30,1,1,258.7657686,4.312762809,2.063258792,295.4102674,4.923504457,2.213829656,0.666965685,77.85152958
375,LP,DB,Acute,CH2,231,16.05,317,15-Nov,(2021-Nov-15 10:23:18),M81,27.05233333,27,-0.004250868,-0.003799281,6.59E-05,0.982841575,4.605475411,10.62341082,4.116216838,256.4621083,4.274368471,mg O2,15-Nov,(2021-Nov-15 13:48:18),M4,27.00516667,-0.00854191,-0.008341524,5.95E-05,0.997061004,9.267698971,2.345912453,9.050286867,579.4037687,9.656729478,27.00516667,9.267698971,2.345912453,9.050286867,579.4037687,9.656729478,MMR,30,1,1,322.9416604,5.382361007,2.259217834,322.9416604,5.382361007,2.259217834,0.686209407,80.90046469
376,LP,DB,Acute,CH3,232,21.85,317,15-Nov,(2021-Nov-15 09:53:18),M78,27.0715,27,-0.004870006,-0.004449943,3.65E-05,0.996105457,5.174575696,8.625501352,4.728242599,216.3955423,3.606592372,mg O2,15-Nov,(2021-Nov-15 14:58:18),M11,27.0245,-0.009472462,-0.009207827,4.69E-05,0.998498869,10.0826027,2.793733835,9.800921613,459.4899959,7.658166599,26.96583333,11.18853929,1.432368149,11.02827822,504.726692,8.412111533,SMR,30,1,1,243.0944536,4.051574227,2.123380135,288.3311497,4.805519162,2.332426475,0.692146315,80.12961913
377,LP,DB,Acute,CH4,233,13.35,317,15-Nov,(2021-Nov-15 03:03:18),M37,26.98383333,27,-0.004109072,-0.003865194,0.000109685,0.955326819,4.491790762,5.935118883,4.22519764,316.4942053,5.274903421,mg O2,15-Nov,(2021-Nov-15 14:08:18),M6,26.96016667,-0.008263926,-0.008052171,0.000105275,0.990183257,9.037792933,2.562405066,8.806208069,666.6319507,11.11053251,27.10466667,9.555127862,2.240157493,9.34107795,699.7062135,11.66177022,SMR,30,1,1,350.1377455,5.835629091,2.106300652,383.2120082,6.386866803,2.210802605,0.649839627,77.14840812
378,LP,DB,Acute,CH5,234,13.9,317,15-Nov,(2021-Nov-15 11:33:18),M88,27.008,27,-0.003835944,-0.003434469,4.68E-05,0.989341687,4.185628962,10.46613508,3.747555381,269.6083008,4.493471679,mg O2,15-Nov,(2021-Nov-15 14:28:18),M8,27.0105,-0.007075186,-0.006850671,3.92E-05,0.998103675,7.736461551,3.173279452,7.490962006,564.9292614,9.41548769,27.0105,7.736461551,3.173279452,7.490962006,564.9292614,9.41548769,MMR,30,1,1,295.3209606,4.92201601,2.095370431,295.3209606,4.92201601,2.095370431,0.661648928,78.55039837
379,LP,DB,Acute,CH6,235,20.63,317,15-Nov,(2021-Nov-15 09:33:18),M76,27.02066667,27,-0.004901206,-0.0045381,6.40E-05,0.988610186,5.229253819,7.408506982,4.841844185,234.6991849,3.911653082,mg O2,15-Nov,(2021-Nov-15 14:48:18),M10,27.004,-0.008731051,-0.008485978,3.96E-05,0.99873979,9.344669778,2.806923827,9.082372016,461.0341125,7.683901875,26.99216667,11.64630432,1.435528321,11.47911832,556.4284209,9.273807016,SMR,30,1,1,226.3349276,3.772248793,1.964361796,321.729236,5.362153934,2.370815311,0.688666108,79.94206606
380,LP,DB,Acute,CH7,236,18.83,317,15-Nov,(2021-Nov-15 06:33:18),M58,27.06283333,27,-0.004150551,-0.003870663,5.96E-05,0.986393109,4.455250762,6.743381382,4.154816211,220.6487632,3.677479387,mg O2,15-Nov,(2021-Nov-15 14:48:18),M10,27.004,-0.008510144,-0.008272244,5.17E-05,0.997742402,9.149289476,2.795479921,8.893522926,484.3966735,8.073277892,26.99216667,10.67238513,1.590706496,10.50261881,557.7598942,9.295998237,SMR,30,1,1,263.7479103,4.395798505,2.195329203,337.111131,5.618518851,2.527817905,0.668610301,77.95967448
381,LP,DB,Acute,CH8,237,13.067,317,15-Nov,(2021-Nov-15 08:33:18),M70,26.951,27,-0.002263421,-0.002034212,5.74E-05,0.955758276,2.47654241,10.12667204,2.225751082,170.3337478,2.838895796,mg O2,15-Nov,(2021-Nov-15 15:08:18),M12,27.034,-0.006671254,-0.006516753,4.21E-05,0.997580913,7.310387357,2.315927673,7.141084073,566.3032572,9.43838762,27.034,7.310387357,2.315927673,7.141084073,566.3032572,9.43838762,MMR,30,1,1,395.9695094,6.599491824,3.324668568,395.9695094,6.599491824,3.324668567,0.705400452,84.3123053
382,LP,DB,Acute,CH1,230,17.8,317,15-Nov,(2021-Nov-15 23:49:47),M29,29.13566667,29,-0.005597152,-0.005383676,4.78E-05,0.995457679,6.028804812,3.814021843,5.798864879,325.7789258,5.429648763,mg O2,16-Nov,(2021-Nov-16 11:30:20),M3,29.0365,-0.010511443,-0.010342189,4.69E-05,0.998806966,11.31565292,1.610192953,11.13344908,619.5575447,10.32595908,29.0365,11.31565292,1.610192953,11.13344908,619.5575447,10.32595908,MMR,30,2,1,293.7786189,4.896310314,1.901772937,293.7786189,4.896310314,1.901772937,0.666965685,77.85152958
383,LP,DB,Acute,CH2,231,15.62,317,15-Nov,(2021-Nov-15 19:29:47),M3,29.13266667,29,-0.005677011,-0.005507551,8.48E-05,0.986431889,6.159374943,2.985010499,5.975516954,382.5555028,6.375925047,mg O2,16-Nov,(2021-Nov-16 11:30:20),M3,29.0365,-0.009418288,-0.009227953,6.74E-05,0.996917868,10.22871332,2.020912896,10.02199993,654.1775412,10.90295902,29.139,10.61819142,3.623480367,10.23344334,655.1500216,10.91916703,SMR,30,2,1,271.6220384,4.527033973,1.710019948,272.5945188,4.54324198,1.712562012,0.686209407,80.90046469
384,LP,DB,Acute,CH3,232,21.33,317,15-Nov,(2021-Nov-15 22:49:47),M23,29.12766667,29,-0.006093569,-0.005898568,4.10E-05,0.997207056,6.486067803,3.200111672,6.27850639,294.3509794,4.905849656,mg O2,16-Nov,(2021-Nov-16 12:00:20),M6,28.99116667,-0.011037583,-0.010839082,4.14E-05,0.999154704,11.76164821,1.798406232,11.55012599,550.0059996,9.16676666,28.99116667,11.76164821,1.798406232,11.55012599,550.0059996,9.16676666,MMR,30,2,1,255.6550202,4.260917003,1.868538032,255.6550202,4.260917003,1.868538031,0.692146315,80.12961913
385,LP,DB,Acute,CH4,233,13.21,317,16-Nov,(2021-Nov-16 09:59:47),M90,29.12983333,29,-0.005223244,-0.004751995,0.000135952,0.954678785,5.712369665,9.022163698,5.196990323,393.4133477,6.556889128,mg O2,16-Nov,(2021-Nov-16 11:50:20),M5,29.00916667,-0.009445312,-0.009243718,0.000106596,0.992346137,10.33490948,2.134332569,10.11432814,774.4508531,12.90751422,29.00916667,10.33490948,2.134332569,10.11432814,774.4508531,12.90751422,MMR,30,2,1,381.0375054,6.35062509,1.968542394,381.0375054,6.350625089,1.968542393,0.649839627,77.14840812
386,LP,DB,Acute,CH4,234,13.26,317,16-Nov,(2021-Nov-16 08:09:47),M79,29.13683333,29,-0.004657793,-0.004287604,4.94E-05,0.992348006,5.09312924,7.947736266,4.68834076,353.5701931,5.892836552,mg O2,16-Nov,(2021-Nov-16 12:00:20),M6,28.99116667,-0.008749062,-0.008543175,3.06E-05,0.999255903,9.569303613,2.353241455,9.344114793,708.9616687,11.81602781,28.99116667,9.569303613,2.353241455,9.344114793,708.9616687,11.81602781,MMR,30,2,1,355.3914756,5.92319126,2.00515112,355.3914756,5.92319126,2.00515112,0.661648928,78.55039837
387,LP,DB,Acute,CH5,235,19.7,317,16-Nov,(2021-Nov-16 06:59:47),M72,29.13316667,29,-0.00687516,-0.006524497,5.23E-05,0.996292521,7.358346761,5.100440156,6.983038688,354.4689689,5.907816149,mg O2,16-Nov,(2021-Nov-16 12:10:20),M7,28.974,-0.01101944,-0.010805858,3.97E-05,0.999218843,11.75342304,1.938226777,11.52561504,556.2555523,9.270925872,28.974,11.75342304,1.938226777,11.52561504,556.2555523,9.270925872,MMR,30,2,1,201.7865834,3.363109723,1.569264452,201.7865834,3.363109723,1.569264452,0.688666108,79.94206606
388,LP,DB,Acute,CH6,236,18.36,317,16-Nov,(2021-Nov-16 00:49:47),M35,29.1335,29,-0.00529187,-0.005066947,6.28E-05,0.991161407,5.689310316,4.250349209,5.44749476,296.7045077,4.945075128,mg O2,16-Nov,(2021-Nov-16 12:30:20),M9,28.98666667,-0.010403002,-0.010174854,4.24E-05,0.99899391,11.20340886,2.193101078,10.95770678,613.8771305,10.23128551,28.98666667,11.20340886,2.193101078,10.95770678,613.8771305,10.23128551,MMR,30,2,1,317.1726229,5.286210381,2.068984848,317.1726228,5.28621038,2.068984847,0.668610301,77.95967448
389,LP,DB,Acute,CH7,237,12.61,317,16-Nov,(2021-Nov-16 03:39:47),M52,29.14516667,29,-0.004302496,-0.004136885,6.17E-05,0.987251538,4.714691995,3.849179811,4.533215022,359.4936576,5.99156096,mg O2,16-Nov,(2021-Nov-16 12:40:20),M10,28.97866667,-0.00823276,-0.008101151,4.97E-05,0.997818639,9.017342186,1.598603303,8.873190656,695.936522,11.59894203,28.97866667,9.017342186,1.598603303,8.873190656,695.936522,11.59894203,MMR,30,2,1,336.4428644,5.607381073,1.935879833,336.4428644,5.607381073,1.935879833,0.705400452,84.3123053
390,LP,BC,Acute,CH8,238,14.99,317,18-Nov,(2021-Nov-18 02:53:22),M36,27.17783333,27,-0.006893367,-0.006170095,5.40E-05,0.995572728,7.494716971,10.49228452,6.708349943,447.5216773,7.458694622,mg O2,18-Nov,(2021-Nov-18 13:55:16),M6,26.94783333,-0.010889188,-0.010235176,3.79E-05,0.999206796,11.8579332,6.006066764,11.14573781,768.1418202,12.80236367,26.94783333,11.8579332,6.006066764,11.14573781,768.1418202,12.80236367,MMR,31,1,1,320.6201429,5.343669048,1.716434888,320.6201429,5.343669048,1.716434888,0.636996262,75.09849479
391,LP,BC,Acute,CH2,239,14.38,317,18-Nov,(2021-Nov-18 09:53:22),M78,27.11433333,27,-0.004254023,-0.003209568,5.80E-05,0.981388583,4.634468312,24.55215217,3.4966066,243.1576217,4.052627028,mg O2,18-Nov,(2021-Nov-18 13:05:16),M1,27.08033333,-0.008671644,-0.008093221,5.76E-05,0.997074868,9.460590478,6.670281622,8.82954245,632.9421111,10.54903518,27.08033333,9.460590478,6.670281622,8.82954245,632.9421111,10.54903518,MMR,31,1,1,389.7844894,6.496408157,2.603011605,389.7844894,6.496408157,2.603011605,0.614257452,72.41770922
392,LP,BC,Acute,CH3,240,17.46,317,18-Nov,(2021-Nov-18 09:23:22),M75,26.98066667,27,-0.004407124,-0.003403182,4.15E-05,0.991466386,4.7523959,22.77998693,3.669800735,210.1833182,3.503055303,mg O2,18-Nov,(2021-Nov-18 13:35:16),M4,27.01583333,-0.009885775,-0.009254837,2.94E-05,0.999416668,10.67094277,6.382283528,9.98989295,582.1615938,9.702693231,27.1515,11.49050008,5.411728466,10.86866541,622.4894281,10.3748238,SMR,31,1,1,371.9782757,6.199637928,2.769780204,412.3061099,6.871768498,2.961650018,0.669815981,78.40536903
393,LP,BC,Acute,CH4,241,20.23,317,18-Nov,(2021-Nov-18 10:33:22),M82,27.1225,27,-0.005389339,-0.003865091,8.83E-05,0.970604255,5.757818435,28.28264814,4.129354907,204.1203612,3.40200602,mg O2,18-Nov,(2021-Nov-18 13:45:16),M5,26.9585,-0.010442768,-0.009778872,7.00E-05,0.997040445,11.19247495,6.357470847,10.48091662,543.6160073,9.060266788,26.9585,11.19247495,6.357470847,10.48091662,543.6160073,9.060266788,MMR,31,1,1,339.4956461,5.658260769,2.663213038,339.4956461,5.658260768,2.663213038,0.629364098,72.83136524
394,LP,BC,Acute,CH5,242,14.45,317,18-Nov,(2021-Nov-18 08:43:22),M71,26.98466667,27,-0.003678221,-0.00295564,4.43E-05,0.98713677,4.006244797,19.64484995,3.219224018,222.7836691,3.713061151,mg O2,18-Nov,(2021-Nov-18 14:05:16),M7,26.91866667,-0.007509281,-0.006970689,5.53E-05,0.996366216,8.187880214,7.172352388,7.600616592,538.287294,8.971454901,26.91866667,8.187880214,7.172352388,7.600616592,538.287294,8.971454901,MMR,31,1,1,315.503625,5.25839375,2.416188297,315.5036249,5.258393749,2.416188297,0.631795303,74.55341804
395,LP,BC,Acute,CH6,243,13.9,317,18-Nov,(2021-Nov-18 08:33:22),M70,27.0625,27,-0.00384545,-0.00311067,4.75E-05,0.98663544,4.196001331,19.10778319,3.394238494,244.1898197,4.069830329,mg O2,18-Nov,(2021-Nov-18 13:15:16),M2,27.18983333,-0.0089094,-0.008419607,5.87E-05,0.997190182,9.73280676,5.497490005,9.197746681,678.8004931,11.31334155,27.1575,10.31171116,5.024575692,9.793591425,704.5749227,11.74291538,SMR,31,1,1,434.6106733,7.243511222,2.779806684,460.385103,7.673085049,2.885357479,0.637726285,75.46197534
396,LP,BC,Acute,CH7,244,15.69,317,18-Nov,(2021-Nov-18 10:23:22),M81,27.083,27,-0.004715351,-0.003714135,4.87E-05,0.990141099,5.114817109,21.2331211,4.028781798,256.7738559,4.279564264,mg O2,18-Nov,(2021-Nov-18 14:15:16),M8,26.9615,-0.008170176,-0.007577908,4.68E-05,0.997790455,8.87849737,7.249145284,8.234882196,543.9156008,9.065260014,27.04816667,10.17643122,4.652696162,9.702952799,618.4163671,10.30693945,SMR,31,1,1,287.141745,4.785695749,2.11826706,361.6425112,6.027375186,2.408408617,0.665472711,78.45571773
397,LP,BC,Acute,CH8,245,15.2,317,18-Nov,(2021-Nov-18 10:33:22),M82,27.1225,27,-0.00434419,-0.003272999,4.65E-05,0.988426705,4.719875828,24.65802104,3.556047853,233.9505167,3.899175278,mg O2,18-Nov,(2021-Nov-18 14:35:16),M10,27.04433333,-0.008300279,-0.007659086,6.55E-05,0.995779621,9.029441504,7.72495225,8.33192146,562.2079257,9.370132096,27.015,9.487931814,4.686190051,9.043309297,594.954559,9.915909317,SMR,31,1,1,328.2574091,5.470956818,2.403106152,361.0040423,6.016734039,2.543078628,0.620228109,72.89077719
398,LP,BC,Acute,CH1,238,14.51,317,19-Nov,(2021-Nov-19 07:55:20),M78,29.00616667,29,-0.006912591,-0.00591481,3.64E-05,0.997803979,7.527562408,14.43425615,6.441014768,443.9017759,7.398362932,mg O2,19-Nov,(2021-Nov-19 11:38:14),M3,28.96333333,-0.011264711,-0.010665957,4.62E-05,0.998913448,12.28268053,5.31530628,11.62981844,823.6415325,13.72735888,28.96333333,12.28268053,5.31530628,11.62981844,823.6415325,13.72735888,MMR,31,2,1,379.7397566,6.328995944,1.855458971,379.7397566,6.328995944,1.855458971,0.636996262,75.09849479
399,LP,BC,Acute,CH2,239,13.95,317,19-Nov,(2021-Nov-19 09:15:20),M86,28.99866667,29,-0.005399405,-0.004298975,6.53E-05,0.986770605,5.890642702,20.38056782,4.69009627,336.207618,5.603460299,mg O2,19-Nov,(2021-Nov-19 11:38:14),M3,28.96333333,-0.009327531,-0.008709807,6.44E-05,0.996840958,10.18353738,6.622585698,9.509123892,692.5800358,11.5430006,28.96333333,10.18353738,6.622585698,9.509123892,692.5800358,11.5430006,MMR,31,2,1,356.3724179,5.939540298,2.059977225,356.3724178,5.939540297,2.059977225,0.614215103,72.41271643
400,LP,BC,Acute,CH3,240,17.16,317,19-Nov,(2021-Nov-19 07:35:20),M76,28.99516667,29,-0.005524394,-0.004519138,3.50E-05,0.996526068,5.963163376,18.19666436,4.878066551,284.2696125,4.737826875,mg O2,19-Nov,(2021-Nov-19 11:48:14),M4,28.99016667,-0.010610328,-0.009976195,4.19E-05,0.998976312,11.457244,5.976558029,10.77249516,631.8178981,10.5302983,28.99016667,11.457244,5.976558029,10.77249516,631.8178981,10.5302983,MMR,31,2,1,347.5482856,5.792471426,2.222600905,347.5482856,5.792471426,2.222600905,0.669815981,78.40536903
401,LP,BC,Acute,CH4,241,19.28,317,19-Nov,(2021-Nov-19 06:55:20),M72,29.00933333,29,-0.007128316,-0.005809106,9.40E-05,0.985028617,7.640072231,18.50662151,6.226152979,322.9332458,5.382220764,mg O2,19-Nov,(2021-Nov-19 11:58:14),M5,28.9425,-0.012998834,-0.012327774,8.42E-05,0.997302505,13.93344982,5.16245776,13.21414136,686.448902,11.44081503,28.9425,13.93344982,5.16245776,13.21414136,686.448902,11.44081503,MMR,31,2,1,363.5156561,6.058594269,2.125668109,363.5156562,6.058594269,2.125668109,0.629364098,72.83136524
402,LP,BC,Acute,CH5,242,14.12,317,19-Nov,(2021-Nov-19 06:25:20),M69,29.00766667,29,-0.004592038,-0.003883543,5.15E-05,0.989899483,5.007010808,15.42877017,4.234490618,299.8931033,4.998218388,mg O2,19-Nov,(2021-Nov-19 12:08:14),M6,28.96566667,-0.009192769,-0.008664581,5.83E-05,0.997384903,10.0261484,5.745688874,9.450077109,673.0824152,11.21804025,28.96566667,10.0261484,5.745688874,9.450077109,673.0824152,11.21804025,MMR,31,2,1,373.1893119,6.219821865,2.244407783,373.1893119,6.219821864,2.244407783,0.631795303,74.55341804
403,LP,BC,Acute,CH6,243,13.55,317,19-Nov,(2021-Nov-19 09:15:20),M86,28.99866667,29,-0.004788592,-0.003978676,4.75E-05,0.991793578,5.231153204,16.91343424,4.346385547,320.766461,5.346107684,mg O2,19-Nov,(2021-Nov-19 12:18:14),M7,28.98166667,-0.008895721,-0.008335809,5.26E-05,0.997692364,9.718183285,6.294165615,9.106504734,672.5631266,11.20938544,28.99783333,10.25313764,5.395106162,9.699969979,715.8649431,11.93108239,SMR,31,2,1,351.7966656,5.86327776,2.096737684,395.0984821,6.584974702,2.231732522,0.636484061,75.31498342
404,LP,BC,Acute,CH7,244,15.14,317,19-Nov,(2021-Nov-19 09:55:20),M90,28.99733333,29,-0.005572138,-0.004490205,4.72E-05,0.993616967,6.0552201,19.41682986,4.879488316,322.2911701,5.371519502,mg O2,19-Nov,(2021-Nov-19 12:28:14),M8,28.95983333,-0.008831121,-0.008230748,5.82E-05,0.997111542,9.609460455,6.798372443,8.956173543,607.6101454,10.12683576,28.99783333,10.05968952,5.285724534,9.527962044,629.3237809,10.48872968,SMR,31,2,1,285.3189753,4.755316255,1.885283252,307.0326108,5.117210181,1.952655981,0.665472711,78.45571773
405,LP,BC,Acute,CH8,245,14.82,317,19-Nov,(2021-Nov-19 07:15:20),M74,28.99,29,-0.005581143,-0.004619317,5.17E-05,0.992772223,6.071434862,17.23348947,5.025114775,339.0765705,5.651276175,mg O2,19-Nov,(2021-Nov-19 12:38:14),M9,28.9695,-0.009874362,-0.009251377,5.73E-05,0.997783237,10.74429295,6.309113204,10.06642334,682.4693792,11.37448965,28.9695,10.74429295,6.309113204,10.06642334,682.4693792,11.37448965,MMR,31,2,1,343.3928087,5.723213478,2.012729391,343.3928087,5.723213478,2.012729391,0.620228109,72.89077719
406,UP,ME,Acute,CH1,246,18.97,317,22-Nov,(2021-Nov-22 11:03:22),M79,27.00716667,27,-0.005186941,-0.004789424,4.54E-05,0.994823616,5.565110211,7.663792189,5.138611729,270.8809557,4.514682594,mg O2,22-Nov,(2021-Nov-22 14:13:54),M2,26.98683333,-0.010403625,-0.010281609,4.22E-05,0.999025072,11.16625269,1.17282588,11.03529199,585.1162244,9.751937073,26.98116667,13.16703343,1.843424561,12.92430911,681.3025359,11.35504226,SMR,32,1,1,314.2352687,5.237254478,2.160049321,410.4215802,6.840359669,2.515136341,0.622262834,72.15856154
407,UP,ME,Acute,CH2,247,18.37,317,22-Nov,(2021-Nov-22 09:53:22),M72,26.98366667,27,-0.004882358,-0.004478137,6.94E-05,0.986242715,5.248866622,8.279205437,4.814302172,262.074152,4.367902533,mg O2,22-Nov,(2021-Nov-22 14:23:54),M3,27.042,-0.010794299,-0.010657965,7.79E-05,0.996912267,11.61626354,1.263024999,11.46954723,634.7286789,10.57881132,27.042,11.61626354,1.263024999,11.46954723,634.7286789,10.57881132,MMR,32,1,1,372.654527,6.210908783,2.421943081,372.6545269,6.210908782,2.42194308,0.659926061,76.98011955
